label,text
1,天翼阅读送豪礼，您离大奖只差一步！满5送3，满10送5，阅点免费拿，好书轻松看。还有NOTE2等你抽http://t.cn/zT6JjuL	天翼 阅读 送豪礼 ， 您 离 大奖 只差 一步 ！ 满 5 送 3 ， 满 10 送 5 ， 阅点 免费 拿 ， 好书 轻松 看 。 还有 NOTE2 等 你 抽 http : / / t . cn / zT6JjuL
0,"截止当前，您的WCDMA(3G)-66元套餐套餐包外资费A的3G语音50分钟已使用19分钟剩余31分钟;3G套餐内流量307200KB已使用250287KB剩余56913KB;国内短信240条已使用0条剩余240条;可视电话10分钟已使用0分钟剩余10分钟;M值6M已使用0M剩余6M;T值10T已使用0T剩余10T;通信费用请以帐详单为准。	" 截止 当前 ， 您 的 WCDMA ( 3G ) - 66 元 套餐 套餐 包外 资费 A 的 3G 语音 50 分钟  已 使用 19 分钟  剩余 31 分钟 ; 3G 套餐 内 流量 307200KB  已 使用 250287KB  剩余 56913KB ; 国内 短信 240 条  已 使用 0 条  剩余 240 条 ; 可视电话 10 分钟  已 使用 0 分钟  剩余 10 分钟 ; M 值 6M  已 使用 0M  剩余 6M ; T 值 10T  已 使用 0T  剩余 10T ; 通信 费用 请 以 帐 详单 为准 。
0,CXYL	CXYL
0,果桃:好的，明天上午见	果桃 : 好 的 ， 明天 上午 见
0,招行理财火爆发行中:98天预期年率5.2%代码300351起点5万11日起售详询网点或95555.[回@5TD退订短信][招商银行]	招行 理财 火爆 发行 中 : 98 天 预期 年率 5.2%  代码 300351  起点 5 万  11 日起售  详询 网点 或 95555 . [ 回 @ 5TD 退订 短信 ] [ 招商银行 ]
1,竹海海鲜城正式开业啦！酒店环境：排挡消费！凭此短信可享受满500送100活动。地址红四菜场往北50米。订座热线84122999[竹海海鲜城]	竹海 海鲜城 正式 开业 啦 ！ 酒店 环境 ： 排挡 消费 ！ 凭此 短信 可 享受 满 500 送 100 活动 。 地址 红四 菜场 往北 50 米 。 订座 热线 84122999 [ 竹海 海鲜城 ]
1,今天带学员以15.55元左右买入《300223北京君正》明天早盘有望大涨请关注勿追买!咨询电话18122150303【金丰投资】	今天 带 学员 以 15.55 元 左右 买入 《 300223 北京 君正 》 明天 早盘 有望 大涨  请 关注 勿 追 买 ! 咨询电话 18122150303 【 金丰投资 】
1,您的爱车需要代理年检吗？您的爱车想要寄售吗？您想选购精品实惠的二手车吗？代理年检不收取任何附加服务费，真正的免费服务，苍南五田喜悦二手车专员一对一全程陪同服务。现苍南五田二手车寄售专区已隆重落成，敬请莅临寄售或选购爱车。详询：15658785776；15658785718；QQ群：294651391【五洲汽车】	您 的 爱车 需要 代理 年检 吗 ？ 您 的 爱车 想要 寄售 吗 ？ 您 想 选购 精品 实惠 的 二手车 吗 ？ 代理 年检 不 收取 任何 附加 服务费 ， 真正 的 免费 服务 ， 苍南 五田 喜悦 二手车 专员 一对一 全程 陪同 服务 。 现 苍南 五田 二手车 寄售 专区 已 隆重 落成 ， 敬请 莅临 寄售 或 选购 爱车 。 详询 ： 15658785776 ； 15658785718 ； QQ 群 ： 294651391 【 五洲 汽车 】
0,2 套餐外语音通信费：38.76元	2   套餐 外 语音 通信费 ： 38.76 元
1,《特种部队》，大制作的科幻爆米花电影，打造视觉盛宴，带来逃离现实的畅快，观众每85秒就会叫一次真酷！全省观看免流量费！观看地址：http://t.cn/zH2LU7u	《 特种部队 》 ， 大 制作 的 科幻 爆米花 电影 ， 打造 视觉 盛宴 ， 带来 逃离 现实 的 畅快 ， 观众 每 85 秒 就 会 叫 一次 真酷 ！ 全省 观看 免 流量 费 ！ 观看 地址 ： http : / / t . cn / zH2LU7u
1,《中国学生留美申请现状及趋势白皮书》5月26日15点西郊宾馆发布，百位TOP30名校学子现场见证。预约参与请拨打56153928【天道教育】	《 中国 学生 留美 申请 现状及 趋势 白皮书 》 5 月 26 日 15 点 西郊 宾馆 发布 ， 百位 TOP30 名校 学子 现场 见证 。 预约 参与 请 拨打 56153928 【 天道 教育 】
0,【去哪儿网】07月30日 11:04，您正在去哪儿网使用手机号查询订单功能。任何人向您索要验证码都是诈骗行为，请勿提供。验证码044326	【 去 哪儿 网 】 07 月 30 日   11 : 04 ， 您 正在 去 哪儿 网 使用 手机号 查询 订单 功能 。 任何人 向 您 索要 验证码 都 是 诈骗 行为 ， 请勿 提供 。 验证码 044326
0,查询余额服务：您总账户余额为134.10元。详情为：主账户余额101.16元，副账户余额32.94元（副账户中32.94元无法用于通信账户支付业务）。感谢您的使用，中国移动。	查询 余额 服务 ： 您 总 账户 余额 为 134.10 元 。 详情 为 ： 主 账户 余额 101.16 元 ， 副 账户 余额 32.94 元 （ 副 账户 中 32.94 元 无法 用于 通信 账户 支付 业务 ） 。 感谢您 的 使用 ， 中国移动 。
0,果桃:燕北，刚才给领导汇报，领导坚持要求希望联合品牌更显性一点，比如360通讯录，改名为360沟通（不一定就是这个名字），但是希望名字上有变化，收到方便的时候请联系，谢。	果桃 : 燕北 ， 刚才 给 领导 汇报 ， 领导 坚持 要求 希望 联合 品牌 更 显性 一点 ， 比如 360 通讯录 ， 改名 为 360 沟通 （ 不 一定 就是 这个 名字 ） ， 但是 希望 名字 上 有 变化 ， 收到 方便 的 时候 请 联系 ， 谢 。
1,您好 我是北京尚博教育的张丽老师( www.zgwljy.com 中国网络教育首拼) 试听网址 http://video.zgwljy.com 祝您工作愉快！考试顺利！15801058196/18801069948(24小时) 010-52166551（17点前）	您好   我 是 北京 尚博 教育 的 张丽 老师 (   www . zgwljy . com   中国 网络 教育 首拼 )   试听 网址   http : / / video . zgwljy . com   祝您 工作 愉快 ！ 考试 顺利 ！ 15801058196 / 18801069948 ( 24 小时 )   010 - 52166551 （ 17 点前 ）
1,如何花最少的时间和精力，轻松通过GCT考试，工程硕士保过班全面开班，保证通过WWW.XYG100.COM电4008860085【新阳光教育】	如何 花 最少 的 时间 和 精力 ， 轻松 通过 GCT 考试 ， 工程硕士 保过 班 全面 开班 ， 保证 通过 WWW . XYG100 . COM 电 4008860085 【 新 阳光 教育 】
1,首付5万买门面！世界级商业奥特莱斯进驻益阳！部分独立产权商铺开始认筹，2万抵3万！桃花伦路核心地段，速抢！详电6111101／02	首付 5 万买 门面 ！ 世界级 商业 奥 特莱斯 进驻 益阳 ！ 部分 独立 产权 商铺 开始 认筹 ， 2 万抵 3 万 ！ 桃花 伦路 核心 地段 ， 速抢 ！ 详电 6111101 ／ 02
1,或许是目前最佳的地产投资选择！绿地未来中心，140米摩天大楼，5年统一运营，租金回报达35，首付仅40万。67180999【绿地】	或许 是 目前 最佳 的 地产 投资选择 ！ 绿地 未来 中心 ， 140 米 摩天大楼 ， 5 年 统一 运营 ， 租金 回报 达 35 ， 首付 仅 40 万 。 67180999 【 绿地 】
1,【梅赛德斯-奔驰】豪华座驾S级首付仅15万！全价73万起！C级全价24.8万起！E级惠10万！0838-2360000【德阳华星奔驰】	【 梅赛德斯 - 奔驰 】 豪华 座 驾 S 级 首付 仅 15 万 ！ 全价 73 万起 ！ C 级 全价 24.8 万起 ！ E 级惠 10 万 ！ 0838 - 2360000 【 德阳 华星 奔驰 】
1,江阴棉型略显疲软，周末产销下滑，价格优惠有限，目前高强主流9000－9100，仿大化8600，中化8200附近含税。【中纤】	江阴 棉型 略显 疲软 ， 周末 产销 下滑 ， 价格 优惠 有限 ， 目前 高强 主流 9000 － 9100 ， 仿 大化 8600 ， 中化 8200 附近 含税 。 【 中纤 】
1,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgy/126Htm	  美媒 曝光 中国 地下 空军 : 不可 战胜 [ 搜狐 ] - 中国移动 冲浪 助手 : http : / / go.10086 . cn / nd / mgy / 126Htm
1,想知道他人的通 话和短\信吗?只要提\供他的号码就可听到他通 话和短信.询:18701749995 何总	想 知道 他人 的 通   话 和 短 \ 信 吗 ? 只要 提 \ 供 他 的 号码 就 可 听到 他通   话 和 短信 . 询 : 18701749995   何总
0,信用卡1984于12月18日13:29消费人民币214.00元。可加“浦发银行信用卡中心”官方微信查询。【浦发银行】	信用卡 1984 于 12 月 18 日 13 : 29 消费 人民币 214.00 元 。 可 加 “ 浦发银行 信用卡 中心 ” 官方 微信 查询 。 【 浦发银行 】
1,今日我机构午盘携资金带领客户介入300223北京君正，明日再拉升，预计再收益5以上。全国合作建仓热线：4000287198【博瑞信息】	今日 我 机构 午盘 携 资金 带领 客户 介入 300223 北京 君正 ， 明日 再 拉升 ， 预计 再 收益 5 以上 。 全国 合作 建仓 热线 ： 4000287198 【 博瑞 信息 】
0,特卖隆重上线！即日起百款特惠产品最低4折起新注册会员可抽取免费境外游。详情登官网特卖专区或拨打4008199898回T退订（众信旅游）	特卖 隆重 上线 ！ 即日起 百款 特惠 产品 最低 4 折起 新 注册 会员 可 抽取 免费 境外游 。 详情 登官 网 特卖 专区 或 拨打 4008199898 回 T 退订 （ 众信 旅游 ）
0,(1/2)尊敬的客户：您合同号为*110*696的住房贷款于14年10月13日应归还贷款本息3077.87元，并已扣款成功，感【交通银行】	( 1 / 2 ) 尊敬 的 客户 ： 您 合同 号 为 * 110 * 696 的 住房贷款 于 14 年 10 月 13 日应 归还 贷款 本息 3  077.87 元 ， 并 已 扣款 成功 ， 感 【 交通银行 】
0,查询余额服务：您的账户余额为4.80元，移动官网充值（ www.10086.cn）优惠便捷。感谢您的使用，中国移动。	查询 余额 服务 ： 您 的 账户 余额 为 4.80 元 ， 移动 官网 充值 （   www.10086 . cn ） 优惠 便捷 。 感谢您 的 使用 ， 中国移动 。
0,您账户1407于10月04日10:24直付通/快捷支付扣款人民币18.00[招商银行]	您 账户 1407 于 10 月 04 日 10 : 24 直付 通 / 快捷 支付 扣款 人民币 18.00 [ 招商银行 ]
0,双色球 第2014019期实战9+3专家推荐:红球091018202124263233；蓝球010810。上述内容仅供参考，不保证中奖。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注）。帮助回H。本期截止时间为19:23，22:00后回复购买下期。【中国移动手机彩票】	双色球   第 2014019 期 实战 9 + 3 专家 推荐 : 红球 09  10  18  20  21  24  26  32  33 ； 蓝球 01  08  10 。 上述 内容 仅供参考 ， 不 保证 中奖 。 双色球 自选 回 “ S # 投注 号码 * 倍数 ” （ 投注 号码 为 6 个 红球 1 个 蓝球 ， 多 注用 # 隔开 ， 最大 为 5 注 ） 。 帮助 回 H 。 本期 截止 时间 为 19 : 23 ， 22 : 00 后 回复 购买 下期 。 【 中国移动 手机 彩票 】
1,[2/2]四店消费结算，购指定品牌家电可在原优惠活动基础上最高再享7优惠。详询4006115588或95533【中德银行】	[ 2 / 2 ] 四店 消费 结算 ， 购 指定 品牌 家电 可 在 原 优惠活动 基础 上 最高 再享 7 优惠 。 详询 4006115588 或 95533 【 中 德 银行 】
1,尊敬的客户：我行于5月8日起销售44-91天多款理财产品，预期年化收益率3.8-4.60，欢迎购买。详询4008939999【海峡银行】	尊敬 的 客户 ： 我行 于 5 月 8 日起 销售 44 - 91 天 多款 理财产品 ， 预期 年化 收益率 3.8 - 4.60 ， 欢迎 购买 。 详询 4008939999 【 海峡 银行 】
1,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgV/Lj1RL	  纸袋 碰腿 北京 2 孕妇 地铁 内 互殴 [ 人民 ] - 中国移动 冲浪 助手 : http : / / go.10086 . cn / nd / mgV / Lj1RL
1,50天快速移民，50万欧买房获葡萄牙绿卡，免费留学、养老、高福利！可免费考察。20万全家移民澳洲，周六官方讲座4006815006澳际	50 天 快速 移民 ， 50 万欧 买房 获 葡萄牙 绿卡 ， 免费 留学 、 养老 、 高福利 ！ 可 免费 考察 。 20 万 全家 移民 澳洲 ， 周六 官方 讲座 4006815006 澳际
1,2000元抢占建业华宅！5月22日【建业十八城】二期88-176平建业会员招募启动，入会即享钜惠另享日增值200元2678888【信息服务】	2000 元 抢占 建业 华宅 ！ 5 月 22 日 【 建业 十八 城 】 二期 88 - 176 平 建业 会员 招募 启动 ， 入会 即 享钜惠 另 享日 增值 200 元 2678888 【 信息 服务 】
1,《甄嬛传》原作者是位80后老师，看她的创作构思。点击仅收流量费: http://is.gd/RdfVu5	《 甄 嬛 传 》 原作者 是 位 80 后 老师 ， 看 她 的 创作 构思 。 点击 仅收 流量 费 :   http : / / is . gd / RdfVu5
0,查询余额服务：您的账户余额为0.00元，移动官网充值（ www.10086.cn）优惠便捷。感谢您的使用，中国移动。	查询 余额 服务 ： 您 的 账户 余额 为 0.00 元 ， 移动 官网 充值 （   www.10086 . cn ） 优惠 便捷 。 感谢您 的 使用 ， 中国移动 。
0,超值团购，酒店、旅游、门票、餐饮，全场2折起！关注微信：携程酒店促销 http://t.ctrip.cn/a0pKaI 回T退订【携程】	超值 团购 ， 酒店 、 旅游 、 门票 、 餐饮 ， 全场 2 折起 ！ 关注 微信 ： 携程 酒店 促销   http : / / t . ctrip . cn / a0pKaI   回 T 退订 【 携程 】
1,5月18日特价房推介会携600余套精品小户型全城联动，聚便宜，独家折扣优惠，呈上购房盛宴。电话：2120003/212006【乾承国际】	5 月 18 日 特价 房 推介会 携 600 余套 精品 小户型 全城 联动 ， 聚 便宜 ， 独家 折扣 优惠 ， 呈 上 购房 盛宴 。 电话 ： 2120003 / 212006 【 乾承 国际 】
1,生活在别墅，办公也要在别墅！绿地-企业公园240亩别墅式办公集群，4期200-1200平独栋、平层、复式新品上市7691666 .	生活 在 别墅 ， 办公 也 要 在 别墅 ！ 绿地 - 企业 公园 240 亩 别墅式 办公 集群 ， 4 期 200 - 1200 平 独栋 、 平层 、 复式 新品 上市 7691666   .
0,【京东】校验码：152286，您即将使用尾号为9828卡进行快捷签约，请勿泄露。【网银在线】	【 京东 】 校验码 ： 152286 ， 您 即将 使用 尾号 为 9828 卡 进行 快捷 签约 ， 请勿 泄露 。 【 网银 在线 】
0,双色球 第2014024期开奖号码:081016202330:09。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动手机彩票】	双色球   第 2014024 期 开奖号码 : 08  10  16  20  23  30 : 09 。 双色球 自选 回 “ S # 投注 号码 * 倍数 ” （ 投注 号码 为 6 个 红球 1 个 蓝球 ， 多 注用 # 隔开 ， 最大 为 5 注 ） ， 回复 HS 获取 更 多 双色球 帮助 信息 。 其他 彩种 帮助 信息 回复 “ H + 彩种 代码 ” ， 如回 HD 获取 大乐透 帮助 信息 。 【 中国移动 手机 彩票 】
1,学区房！出行又便利，且吃喝玩乐一站到位，快来天鸿香榭里吧!桥西双卫90方，365电商房交会期间特惠134万/套起88906868	学区 房 ！ 出行 又 便利 ， 且 吃喝玩乐 一站 到位 ， 快来 天鸿 香榭里 吧 ! 桥西 双卫 90 方 ， 365 电商 房交会 期间 特惠 134 万 / 套起 88906868
1,2013年自考与计算机等级考试成绩现已公布，请中国电信用户拨打16887811查询自考成绩，拨打16887812查询计算机等级考试成绩。	2013 年 自考 与 计算机 等级 考试成绩 现已 公布 ， 请 中国电信 用户 拨打 16887811 查询 自考 成绩 ， 拨打 16887812 查询 计算机 等级 考试成绩 。
1,购房赢欧洲浪漫之旅！【银鹭万树城】3818元/平起抢89-115平景观准现房！31#瞰景雅居火爆热销中6808555【银鹭】	购房 赢 欧洲 浪漫 之旅 ！ 【 银鹭 万树城 】 3818 元 / 平起 抢 89 - 115 平 景观 准现房 ！ 31 # 瞰 景雅居 火爆 热销 中 6808555 【 银鹭 】
0,  国内漫游主叫通话费：9.69元	    国内 漫游 主叫 通话费 ： 9.69 元
1, 美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgE/Jaj7J	  美媒 曝光 中国 地下 空军 : 不可 战胜 [ 搜狐 ] - 中国移动 冲浪 助手 : http : / / go.10086 . cn / nd / mgE / Jaj7J
1,致买家具的顾客朋友，赖氏家具工厂携手济南、北京、郑州、武汉四大直营，共同举办“聚划算”大型团购会火热报名中！热线85062286【赖氏家具】	致买 家具 的 顾客 朋友 ， 赖氏 家具 工厂 携手 济南 、 北京 、 郑州 、 武汉 四大 直营 ， 共同 举办 “ 聚 划算 ” 大型 团购 会 火热 报名 中 ！ 热线 85062286 【 赖氏 家具 】
1,5月26日株洲美宝行拉响空“降”警报，总经理限时签售会，全系车型悦享百万钜惠，1.59超低利率。询：073122220000【株洲美宝行】	5 月 26 日 株洲 美宝 行拉响 空 “ 降 ” 警报 ， 总经理 限时 签售会 ， 全系 车型 悦享 百万 钜 惠 ， 1.59 超低 利率 。 询 ： 073122220000 【 株洲 美宝行 】
1,点击下载财付通客户端:http://cl.tenpay.com 【财付通】	点击 下载 财付 通 客户端 : http : / / cl . tenpay . com   【 财付 通 】
0,您尾号4118的信用卡27日18:05消费人民币1204.00元。9积分兑哈根达斯，马上抢 t.cn/RPKtFnn 。[招商银行]	您 尾号 4118 的 信用卡 27 日 18 : 05 消费 人民币 1  204.00 元 。 9 积分 兑 哈根达斯 ， 马上 抢   t . cn / RPKtFnn   。 [ 招商银行 ]
0,【阿姨帮】亲爱的阿姨帮会员，11月21日 家庭保洁已完成，消费 50.00 元，会员卡余额 500.00 元。请评价阿姨的服务。	【 阿姨 帮 】 亲爱 的 阿姨 帮 会员 ， 11 月 21 日   家庭 保洁 已 完成 ， 消费   50.00   元 ， 会员卡 余额   500.00   元 。 请 评价 阿姨 的 服务 。
1,江北58-102㎡18层全院馆小高层，免试读8中，凤凰湾【驭峰】5月开盘盛惠8200元/㎡！ VIP升级倒计时，详询67049866【宏帆】	江北 58 - 102 ㎡ 18 层 全院 馆 小 高层 ， 免试 读 8 中 ， 凤凰 湾 【 驭 峰 】 5 月 开盘 盛惠 8200 元 / ㎡ ！   VIP 升级 倒计时 ， 详询 67049866 【 宏帆 】
1,【联通热门应用推荐】疯狂斗地主(赢奖)――网络真人对战斗地主，体验秒杀对方的快感！免费下载:http://wostore.cn/I3IRFn	【 联通 热门 应用 推荐 】 疯狂 斗地主 ( 赢奖 ) ― ― 网络 真人 对 战斗 地主 ， 体验 秒杀 对方 的 快感 ！ 免费 下载 : http : / / wostore . cn / I3IRFn
1,遠傳簡訊帳單用戶您好，提醒您帳單扣款日為：102/05/21，請確定自動轉帳帳戶有足夠餘額可進行扣款，若您已繳付帳款，請勿理會此通知，謝謝！	遠傳 簡訊帳 單用戶 您好 ， 提醒您 帳單 扣款 日為 ： 102 / 05 / 21 ， 請 確定 自動 轉帳 帳戶 有 足夠 餘額 可 進行 扣款 ， 若 您 已 繳付 帳款 ， 請 勿 理會此 通知 ， 謝謝 ！
1,外语学不会不收.费！无论出国/求职/考雅思/提高成绩！全短时间内学好!月均一千八，全外.教一教一授课！电：51292905【英语视听】	外语 学 不会 不收 . 费 ！ 无论 出国 / 求职 / 考 雅思 / 提高 成绩 ！ 全 短时间 内 学好 ! 月均 一千 八 ， 全外 . 教一教 一 授课 ！ 电 ： 51292905 【 英语 视听 】
1,东风日产逍客导航版特价车直降2.5万(限量5台)阳光直降8千周年庆全系钜惠史无前例买车最低价尽在汇京友联询:36115888【汇京友联】	东风 日产 逍客 导航 版 特价 车直 降 2.5 万 ( 限量 5 台 ) 阳光 直降 8 千  周年 庆全 系钜惠 史无前例  买车 最低价 尽 在 汇京 友联 询 : 36115888 【 汇京 友联 】
0, 【买4G就上www.10010.com】"	  【 买 4G 就 上 www.10010 . com 】 "
1,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341	丽江 酒吧 摆 千万 “ 艳遇 佛 ” 引 游客 疯狂 膜拜 ， 网友 争议 炸 开锅 http : / / 180.3 gbc . cn / ? a = 139341
0,接上:。网淘利器浦发E-GO卡打造可安全掌控的虚拟账户，在线网银或官方微信一分钟发卡。四大卡组织优惠轻松享，更享消费返现礼遇。【浦发银行】	接上 : 。 网 淘 利器 浦发 E - GO 卡 打造 可 安全 掌控 的 虚拟 账户 ， 在线 网银 或 官方 微信 一分钟 发卡 。 四大 卡 组织 优惠 轻松 享 ， 更享 消费 返现 礼遇 。 【 浦发银行 】
0,【支付宝】11月06日11:17，您对交易号为20141105...32309的交易进行确认收货，校验码是：657284。	【 支付宝 】 11 月 06 日 11 : 17 ， 您 对 交易 号 为 20141105 ... 32309 的 交易 进行 确认 收货 ， 校验码 是 ： 657284 。
1,人和炫羽健身特别推出：羽毛球30小时450元（期限2个月）健身双人双月488元，名额有限！详情咨询57602323地址南直路314号	人 和 炫羽 健身 特别 推出 ： 羽毛球 30 小时 450 元 （ 期限 2 个 月 ） 健身 双人 双月 488 元 ， 名额有限 ！ 详情 咨询 57602323 地址 南 直路 314 号
0,【支付宝】您提交的身份证件审核结果为：审核通过。请登录支付宝-实名认证查看详情。	【 支付宝 】 您 提交 的 身份证件 审核 结果 为 ： 审核 通过 。 请 登录 支付宝 - 实名 认证 查看 详情 。
1,还在担心骚扰电话，隐私泄漏么？让“360手机安全卫士”为你保驾护航吧，一键式安全扫描，手机加速，为您带来全方位隐私保护，让手机卸掉重担，运转如飞！亲，联通用户免流量费下载哟！下载地址：       http://hao.hb165.com/i/1/FFcQszlQ	还 在 担心 骚扰电话 ， 隐私 泄漏 么 ？ 让 “ 360 手机 安全卫士 ” 为 你 保驾护航 吧 ， 一键 式 安全 扫描 ， 手机 加速 ， 为 您 带来 全方位 隐私 保护 ， 让 手机 卸掉 重担 ， 运转 如飞 ！ 亲 ， 联通 用户 免 流量 费 下载 哟 ！ 下载 地址 ：               http : / / hao . hb165 . com / i / 1 / FFcQszlQ
0,您的小型汽车京N6PA21于2014-11-27 11:07在石景山区八角桥东天桥 西向东，因未按尾号限制通行的违法行为被石景山交通支队拍摄记录【北京交管局】	您 的 小型汽车 京 N6PA21 于 2014 - 11 - 27   11 : 07 在 石景山区 八角 桥东 天桥   西向东 ， 因未 按 尾号 限制 通行 的 违法行为  被 石景山 交通 支队 拍摄 记录 【 北京 交管局 】
1,即日起至6.3日，来伊份官方商城www.laiyifen.com悠点卡会员满额即送市价52.8元乐扣玻璃保鲜盒，详见官网【来伊份】	即日起 至 6.3 日 ， 来 伊份 官方 商城 www . laiyifen . com 悠 点卡 会员 满额 即 送 市价 52.8 元乐扣 玻璃 保鲜盒 ， 详见 官网 【 来 伊份 】
1,亲，免费下载杨幂歌曲《错怪》，快点击 http://wap.118100.cn/ca/4356 即可免信息费下载。中国电信	亲 ， 免费 下载 杨幂 歌曲 《 错怪 》 ， 快 点击   http : / / wap.118100 . cn / ca / 4356   即可 免 信息费 下载 。 中国电信
0,您好！截至到2014年09月19日13时05分，您定制的（1）动感地带11元网聊套餐，短信剩余60条，数据流量剩余20.0MB，（2）动感地带短信120可选套餐，短信剩余91条，感谢您的使用。中国移动	您好 ！ 截至 到 2014 年 09 月 19 日 13 时 05 分 ， 您 定制 的 （ 1 ） 动感地带 11 元 网聊 套餐 ， 短信 剩余 60 条 ， 数据 流量 剩余 20.0 MB ， （ 2 ） 动感地带 短信 120 可选 套餐 ， 短信 剩余 91 条 ， 感谢您 的 使用 。 中国移动
1,公司注册2500全包，地址不过年检一千全包，代理记账167元/月网站www.dz126.com黄小姐18925204112【德智企业】	公司 注册 2500 全包 ， 地址 不过 年检 一千 全包 ， 代理 记账 167 元 / 月 网站 www . dz126 . com 黄 小姐 18925204112 【 德智 企业 】
1,【融科快讯】90平通透三 居送百平私 家花园！融科钧廷二期新推百套典藏房 源！首层赠花园，顶层赠露台，超高性价比！ 60598888【融科】	【 融科 快讯 】 90 平 通透 三   居送 百平私   家 花园 ！ 融科钧廷 二期 新 推 百套 典藏 房   源 ！ 首层 赠 花园 ， 顶层 赠 露台 ， 超 高性价比 ！   60598888 【 融科 】
0,Ggg	Ggg
0,【21cake】会员通知：七夕订单，如遇台风延误，请在室内稍待。	【 21cake 】 会员 通知 ： 七夕 订单 ， 如遇 台风 延误 ， 请 在 室内 稍待 。
0,呵呵，多谢！	呵呵 ， 多谢 ！
1,（沧州沃活动二）各位联通沃友，上午好！您的流量如果达到500M以上，有机会获得2000元礼品，达到300M以上，有机会获得1000元礼品；发送短信3G到10655317报名参与抽奖吧！手机看电视哪里看？如何省钱呢？用WAP方式登陆燕赵视界tv.inhe.net，观看视频不收流量费。	（ 沧州 沃 活动 二 ） 各位 联通 沃友 ， 上午 好 ！ 您 的 流量 如果 达到 500M 以上 ， 有 机会 获得 2000 元 礼品 ， 达到 300M 以上 ， 有 机会 获得 1000 元 礼品 ； 发送 短信 3G 到 10655317 报名 参与 抽奖 吧 ！ 手机 看电视 哪里 看 ？ 如何 省钱 呢 ？ 用 WAP 方式 登陆 燕赵 视界 tv . inhe . net ， 观看 视频 不 收 流量 费 。
1,21日03:16致13660591900短信送达。【围观】邪恶星座排行 http://v1x.cn/hz 点击浏览按正常流量费收取	21 日 03 : 16 致 13660591900 短信 送达 。 【 围观 】 邪恶 星座 排行   http : / / v1x . cn / hz   点击 浏览 按 正常 流量 费 收取
1,山西晋中-15832266935用户:您手机系统已过期请免 费	山西晋 中 - 15832266935 用户 : 您 手机 系统 已过期  请免   费
0,  国内彩信费：0.30元	    国内 彩信 费 ： 0.30 元
1,尊敬的会员，尚品三周年庆20日零点正式开启 万款国际大牌箱包服饰鞋靴最低至3折发售！用券更享折上折!详询shangpin.com[尚品网]	尊敬 的 会员 ， 尚品 三周年 庆 20 日 零点 正式 开启    万款 国际 大牌 箱包 服饰 鞋靴 最低 至 3 折 发售 ！ 用券 更 享折 上 折 ! 详询 shangpin . com [ 尚品 网 ]
0,【脉脉】冯源(零卡风尚文化创意策划)在“脉脉”上发消息给您：我是零卡风尚文化创意策划冯源，加个好友吧 如需回复请打开脉脉。http://t.cn/8FhH6Up  回复N退订	【 脉脉 】 冯源 ( 零卡 风尚 文化 创意 策划 ) 在 “ 脉脉 ” 上 发消息 给 您 ： 我 是 零卡 风尚 文化 创意 策划 冯源 ， 加个 好友 吧   如需 回复 请 打开 脉脉 。 http : / / t . cn / 8FhH6Up     回复 N 退订
1,尊敬的贵宾，全新护养品牌#东方季道#上市后，获得业界专家、媒体、消费者无数好评。其独创肌质寒平热之性，创新呈现肌肤调养系列。夏三月，循四季调养之序，特推出切合面部的护理臻品。28天朔望之间，缔造灵透无暇如玉美肌，期待您的莅临 ji.tmall.com【东方季道旗舰店】	尊敬 的 贵宾 ， 全新 护养 品牌 # 东方 季道 # 上市 后 ， 获得 业界 专家 、 媒体 、 消费者 无数 好评 。 其 独创 肌质 寒平 热之性 ， 创新 呈现 肌肤 调养 系列 。 夏 三月 ， 循 四季 调养 之序 ， 特 推出 切合 面部 的 护理 臻 品 。 28 天 朔望 之间 ， 缔造 灵透 无暇 如玉 美肌 ， 期待 您 的 莅临   ji . tmall . com 【 东方 季道 旗舰店 】
1,苹果点击http://t.cn/zjfLepb 安卓点击http://bcs.duapp.com/diditaxi/didi_psngr.apk【嘀嘀打车】	苹果 点击 http : / / t . cn / zjfLepb   安卓 点击 http : / / bcs . duapp . com / diditaxi / didi _ psngr . apk 【 嘀嘀 打车 】
0,您好姜燕北旅客您预定的北京到上海10月19号下午17：00起飞19：15到达东方航空MU5120航班票号:781-2175778710请提前90分钟到T2航站楼机场办登记手续!祝你旅途愉快！	您好 姜 燕北 旅客  您 预定 的 北京 到 上海 10 月 19 号 下午 17 ： 00 起飞 19 ： 15 到达  东方航空 MU5120 航班  票号 : 781 - 2175778710  请 提前 90 分钟 到 T2 航站楼 机场 办 登记手续 ! 祝 你 旅途愉快 ！
